transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,brokerNumber,oldBalance,newBalance
TXN000147,20251226,ACC000000147,50,PUN,419107,20260225,810311,POST,48000683,Y,AUTO-GENERATED TRANSACTION,26,556577,MT,14,-27580.26,0.00,45755,1267300,1310610.00
TXN000148,20251124,ACC000000148,24,DEL,978038,20260225,810686,ADJ,48000504,N,AUTO-GENERATED TRANSACTION,49,556511,AK,40,33056.12,0.00,45419,2584244,2564820.18
TXN000149,20251128,ACC000000149,52,DEL,369298,20260225,810342,ADJ,48000230,Y,AUTO-GENERATED TRANSACTION,60,556550,AK,9,-12924.94,0.00,45792,2960751,2930481.30
TXN000055,20250917,ACC000000055,63,HYD,376586,20260225,810268,REV,48000936,Y,AUTO-GENERATED TRANSACTION,94,556554,AK,8,-32096.93,0.00,45104,2625639,2623327.24
TXN000151,20251024,ACC000000151,56,HYD,161099,20260225,810536,POST,48000426,N,AUTO-GENERATED TRANSACTION,78,556539,AK,35,38006.68,0.00,45862,2042608,2054067.18
TXN000152,20250904,ACC000000152,96,CHE,891148,20260225,810326,ADJ,48000353,Y,AUTO-GENERATED TRANSACTION,51,556592,MT,18,-800.30,0.00,45908,1101996,1063443.15
TXN000153,20250905,ACC000000153,14,DEL,481766,20260225,810718,REV,48000622,N,AUTO-GENERATED TRANSACTION,12,556574,RS,19,28076.79,0.00,45178,2094914,2117922.26
TXN000098,20251001,ACC000000098,57,MUM,677115,20260225,810523,REV,48000612,Y,AUTO-GENERATED TRANSACTION,30,556562,AK,40,-31671.04,0.00,45421,2248259,2211483.42
TXN000155,20250701,ACC000000155,55,MUM,742744,20260225,810458,ADJ,48000551,N,AUTO-GENERATED TRANSACTION,27,556537,MT,2,32077.68,0.00,45320,2455994,2457438.22
TXN000156,20250906,ACC000000156,52,DEL,967223,20260225,810481,ADJ,48000654,Y,AUTO-GENERATED TRANSACTION,13,556526,RS,16,-12925.13,0.00,45327,2754131,2723594.20
TXN000157,20250611,ACC000000157,83,HYD,792019,20260225,810652,POST,48000554,N,AUTO-GENERATED TRANSACTION,28,556596,MT,37,-31866.14,0.00,45541,1614627,1654472.36
TXN000158,20251114,ACC000000158,52,CHE,670692,20260225,810246,POST,48000544,N,AUTO-GENERATED TRANSACTION,17,556567,RS,21,32707.61,0.00,45515,1803909,1812210.16
TXN000159,20250620,ACC000000159,29,HYD,223726,20260225,810912,POST,48000458,N,AUTO-GENERATED TRANSACTION,48,556545,VP,11,29532.26,0.00,45309,1530829,1497807.30
TXN000160,20250107,ACC000000160,57,CHE,576484,20260225,810588,REV,48000613,Y,AUTO-GENERATED TRANSACTION,27,556559,VP,40,-30465.02,0.00,45525,1690265,1733928.92
TXN000161,20250813,ACC000000161,37,MUM,857532,20260225,810311,POST,48000174,N,AUTO-GENERATED TRANSACTION,69,556503,VP,30,-16655.96,0.00,45257,2790201,2836723.65
TXN000162,20250420,ACC000000162,46,PUN,648415,20260225,810306,POST,48000814,N,AUTO-GENERATED TRANSACTION,97,556585,MT,3,-9560.82,0.00,45613,1465332,1504742.74
TXN000163,20250912,ACC000000163,40,MUM,351151,20260225,810145,POST,48000635,N,AUTO-GENERATED TRANSACTION,57,556593,VP,29,-10704.03,0.00,45146,2667899,2635249.21
TXN000164,20250430,ACC000000164,95,HYD,668801,20260225,810159,POST,48000727,Y,AUTO-GENERATED TRANSACTION,34,556543,RS,3,30736.33,0.00,45882,2421412,2372744.15
TXN000165,20251218,ACC000000165,83,PUN,456773,20260225,810078,POST,48000781,Y,AUTO-GENERATED TRANSACTION,95,556554,RS,25,9378.82,0.00,45703,1994694,1962226.30
TXN000166,20251107,ACC000000166,16,PUN,907223,20260225,810963,ADJ,48000708,N,AUTO-GENERATED TRANSACTION,86,556517,AK,29,3463.17,0.00,45448,1516883,1560506.45
TXN000167,20250717,ACC000000167,90,DEL,885973,20260225,810681,REV,48000969,N,AUTO-GENERATED TRANSACTION,48,556510,RS,25,-6811.59,0.00,45855,2275146,2239154.97
TXN000168,20251210,ACC000000168,16,CHE,565206,20260225,810560,REV,48000795,Y,AUTO-GENERATED TRANSACTION,32,556582,RS,6,30173.14,0.00,45489,2633308,2640084.20
TXN000169,20250103,ACC000000169,46,MUM,512686,20260225,810826,POST,48000838,N,AUTO-GENERATED TRANSACTION,67,556562,VP,15,-8417.10,0.00,45105,1215608,1203855.70
TXN000170,20251120,ACC000000170,50,PUN,667800,20260225,810094,REV,48000906,N,AUTO-GENERATED TRANSACTION,30,556595,MT,23,21042.41,0.00,45640,2068331,2049567.17
TXN000171,20251016,ACC000000171,97,HYD,922560,20260225,810996,POST,48000137,N,AUTO-GENERATED TRANSACTION,21,556501,RS,1,18170.29,0.00,45873,1273414,1309271.82
TXN000172,20250805,ACC000000172,70,DEL,799420,20260225,810594,POST,48000315,N,AUTO-GENERATED TRANSACTION,48,556557,AK,40,41872.79,0.00,45294,2846736,2797197.43
TXN000173,20250203,ACC000000173,69,HYD,207726,20260225,810486,ADJ,48000744,Y,AUTO-GENERATED TRANSACTION,25,556593,RS,15,-25734.13,0.00,45187,1256413,1254490.01
TXN000174,20250705,ACC000000174,61,MUM,840102,20260225,810041,REV,48000667,Y,AUTO-GENERATED TRANSACTION,75,556558,MT,32,11426.28,0.00,45350,1509135,1511609.69
TXN000175,20250929,ACC000000175,63,DEL,758530,20260225,810935,REV,48000306,N,AUTO-GENERATED TRANSACTION,51,556571,AK,10,26174.80,0.00,45258,2750613,2752639.18
TXN000176,20250717,ACC000000176,99,CHE,455344,20260225,810255,REV,48000264,Y,AUTO-GENERATED TRANSACTION,10,556511,AK,18,41828.59,0.00,45892,2091735,2047621.35
TXN000177,20250703,ACC000000177,74,CHE,306509,20260225,810848,ADJ,48000592,N,AUTO-GENERATED TRANSACTION,36,556586,RS,1,-30865.64,0.00,45260,1296905,1306751.24
TXN000178,20251217,ACC000000178,24,MUM,582372,20260225,810520,REV,48000089,Y,AUTO-GENERATED TRANSACTION,17,556530,AK,31,15480.12,0.00,45366,1974184,2005303.38
TXN000179,20251204,ACC000000179,80,CHE,287675,20260225,810938,REV,48000025,N,AUTO-GENERATED TRANSACTION,82,556518,MT,29,37992.81,0.00,45533,2761131,2769245.79
TXN000180,20250729,ACC000000180,42,PUN,969007,20260225,810248,ADJ,48000350,N,AUTO-GENERATED TRANSACTION,55,556584,VP,5,-28928.60,0.00,45276,1600498,1624776.46
TXN000181,20250222,ACC000000181,68,PUN,929078,20260225,810863,POST,48000041,Y,AUTO-GENERATED TRANSACTION,85,556501,RS,5,-28849.76,0.00,45836,2656980,2644722.93
TXN000182,20250211,ACC000000182,64,MUM,350032,20260225,810663,POST,48000400,Y,AUTO-GENERATED TRANSACTION,15,556514,RS,10,-45800.23,0.00,45156,1405852,1398066.73
TXN000183,20251016,ACC000000183,73,CHE,999865,20260225,810705,ADJ,48000235,N,AUTO-GENERATED TRANSACTION,75,556596,RS,30,9624.30,0.00,45936,2770827,2757785.63
TXN000184,20250902,ACC000000184,78,PUN,582203,20260225,810793,REV,48000789,N,AUTO-GENERATED TRANSACTION,13,556515,VP,21,-42242.39,0.00,45568,1086615,1116830.33
TXN000185,20251022,ACC000000185,32,MUM,122806,20260225,810585,ADJ,48000653,Y,AUTO-GENERATED TRANSACTION,14,556595,AK,34,-23092.05,0.00,45232,2546208,2523785.06
TXN000186,20250402,ACC000000186,95,CHE,432114,20260225,810131,REV,48000633,N,AUTO-GENERATED TRANSACTION,72,556543,MT,7,-40245.45,0.00,45597,1648901,1653853.90
TXN000187,20251106,ACC000000187,25,CHE,577690,20260225,810659,POST,48000499,N,AUTO-GENERATED TRANSACTION,66,556506,MT,24,-49199.06,0.00,45632,2163718,2213075.94
TXN000188,20251214,ACC000000188,68,DEL,607866,20260225,810127,POST,48000326,N,AUTO-GENERATED TRANSACTION,80,556545,MT,25,-10782.23,0.00,45889,1429623,1402961.22
TXN000189,20251023,ACC000000189,27,MUM,415032,20260225,810569,REV,48000396,Y,AUTO-GENERATED TRANSACTION,11,556515,MT,14,-25043.48,0.00,45813,2030214,1998357.57
TXN000190,20251001,ACC000000190,61,MUM,382351,20260225,810965,REV,48000956,Y,AUTO-GENERATED TRANSACTION,94,556596,VP,22,22929.81,0.00,45402,1824680,1828477.88
TXN000191,20250729,ACC000000191,22,MUM,781336,20260225,810325,ADJ,48000587,N,AUTO-GENERATED TRANSACTION,93,556507,RS,17,-38434.10,0.00,45988,2327616,2280393.23
TXN000192,20250428,ACC000000192,49,MUM,592468,20260225,810319,REV,48000164,Y,AUTO-GENERATED TRANSACTION,91,556558,MT,8,-36747.32,0.00,45375,2553750,2541777.96
TXN000193,20250910,ACC000000193,85,MUM,824329,20260225,810462,ADJ,48000267,N,AUTO-GENERATED TRANSACTION,85,556585,VP,28,-794.36,0.00,45102,2977881,3004445.98
TXN000194,20250421,ACC000000194,39,MUM,371974,20260225,810126,REV,48000569,N,AUTO-GENERATED TRANSACTION,68,556582,RS,39,25843.04,0.00,45881,2541726,2509690.48
TXN000195,20251208,ACC000000195,46,HYD,759284,20260225,810795,REV,48000353,N,AUTO-GENERATED TRANSACTION,23,556576,AK,28,-25562.86,0.00,45114,2530503,2563637.74
TXN000196,20250907,ACC000000196,92,HYD,211341,20260225,810370,POST,48000957,Y,AUTO-GENERATED TRANSACTION,19,556539,VP,29,-15706.65,0.00,45227,2245174,2223867.08
TXN000197,20250312,ACC000000197,49,DEL,891150,20260225,810539,POST,48000042,N,AUTO-GENERATED TRANSACTION,85,556551,VP,14,1601.27,0.00,45645,1707204,1668784.21
TXN000198,20251217,ACC000000198,60,CHE,108336,20260225,810851,ADJ,48000570,Y,AUTO-GENERATED TRANSACTION,70,556521,AK,31,-7248.62,0.00,45639,1469656,1444596.28
TXN000199,20251112,ACC000000199,94,DEL,439929,20260225,810905,ADJ,48000901,N,AUTO-GENERATED TRANSACTION,75,556521,RS,17,21348.15,0.00,45771,1417618,1402643.60
TXN000200,20250730,ACC000000200,44,HYD,279383,20260225,810581,ADJ,48000951,N,AUTO-GENERATED TRANSACTION,91,556581,RS,7,40439.38,0.00,45203,2596060,2639975.04
TXN000201,20251012,ACC000000201,65,CHE,948449,20260225,810477,ADJ,48000270,Y,AUTO-GENERATED TRANSACTION,18,556531,MT,31,4852.89,0.00,45293,2843327,2841089.50
TXN000202,20250505,ACC000000202,41,PUN,515380,20260225,810104,REV,48000824,N,AUTO-GENERATED TRANSACTION,28,556513,VP,39,38849.45,0.00,45214,2086296,2101264.48
TXN000203,20250719,ACC000000203,57,PUN,642356,20260225,810826,REV,48000037,N,AUTO-GENERATED TRANSACTION,24,556507,RS,2,40873.11,0.00,45396,1029005,1074307.56
TXN000204,20250712,ACC000000204,38,MUM,692097,20260225,810794,POST,48000461,Y,AUTO-GENERATED TRANSACTION,89,556589,MT,5,-49333.61,0.00,45800,2599525,2639254.00
TXN000205,20250123,ACC000000205,56,DEL,895764,20260225,810870,POST,48000728,N,AUTO-GENERATED TRANSACTION,43,556593,RS,24,4524.44,0.00,45227,2126293,2163422.47
TXN000206,20250214,ACC000000206,51,PUN,478464,20260225,810691,REV,48000599,Y,AUTO-GENERATED TRANSACTION,89,556554,AK,29,6599.55,0.00,45446,2265586,2304912.70
TXN000207,20250327,ACC000000207,31,MUM,467266,20260225,810165,ADJ,48000920,Y,AUTO-GENERATED TRANSACTION,87,556534,AK,38,7181.40,0.00,45112,2657809,2695618.62
TXN000208,20251002,ACC000000208,65,HYD,136018,20260225,810852,ADJ,48000747,Y,AUTO-GENERATED TRANSACTION,24,556583,AK,40,16095.18,0.00,45209,1007530,1050071.26
TXN000209,20250708,ACC000000209,63,PUN,789958,20260225,810226,REV,48000959,N,AUTO-GENERATED TRANSACTION,19,556573,RS,10,16550.62,0.00,45512,1265558,1236145.44
TXN000210,20250811,ACC000000210,89,CHE,149842,20260225,810932,REV,48000443,N,AUTO-GENERATED TRANSACTION,38,556516,AK,26,-5815.96,0.00,45033,2147949,2170217.36
TXN000211,20250403,ACC000000211,87,CHE,183537,20260225,810616,POST,48000486,Y,AUTO-GENERATED TRANSACTION,38,556564,MT,11,-16614.22,0.00,45505,1149898,1177263.47
TXN000212,20251116,ACC000000212,21,CHE,321926,20260225,810122,POST,48000827,Y,AUTO-GENERATED TRANSACTION,28,556584,MT,12,29685.03,0.00,45767,1624811,1648039.11
TXN000213,20250716,ACC000000213,99,DEL,667428,20260225,810770,REV,48000460,N,AUTO-GENERATED TRANSACTION,19,556547,RS,2,-47291.71,0.00,45530,2813215,2843661.98
TXN000214,20251127,ACC000000214,13,HYD,483215,20260225,810243,POST,48000161,N,AUTO-GENERATED TRANSACTION,51,556575,MT,26,-14697.77,0.00,45232,2168255,2150250.54
TXN000215,20250504,ACC000000215,65,PUN,976100,20260225,810053,ADJ,48000687,N,AUTO-GENERATED TRANSACTION,50,556528,VP,39,26980.12,0.00,45573,2471375,2451191.97
TXN000216,20250715,ACC000000216,96,DEL,349498,20260225,810395,ADJ,48000812,N,AUTO-GENERATED TRANSACTION,87,556518,MT,28,46749.47,0.00,45788,2221640,2186315.15
TXN000217,20250225,ACC000000217,22,PUN,884461,20260225,810037,ADJ,48000458,N,AUTO-GENERATED TRANSACTION,14,556586,MT,27,-47256.32,0.00,45394,1870602,1882256.56
TXN000218,20250518,ACC000000218,99,MUM,952615,20260225,810577,POST,48000733,Y,AUTO-GENERATED TRANSACTION,77,556556,VP,19,48348.43,0.00,45870,1218394,1243989.66
TXN000219,20250219,ACC000000219,48,DEL,550236,20260225,810952,POST,48000226,N,AUTO-GENERATED TRANSACTION,78,556598,VP,16,26648.48,0.00,45719,2991562,2973877.78
TXN000220,20250106,ACC000000220,55,HYD,353971,20260225,810528,REV,48000084,Y,AUTO-GENERATED TRANSACTION,46,556520,RS,21,4746.89,0.00,45438,1504043,1515685.73
TXN000221,20250708,ACC000000221,45,MUM,976490,20260225,810450,POST,48000307,Y,AUTO-GENERATED TRANSACTION,91,556546,VP,31,-41316.69,0.00,45705,1700358,1660626.78
TXN000222,20250306,ACC000000222,25,DEL,737452,20260225,810247,ADJ,48000483,Y,AUTO-GENERATED TRANSACTION,67,556566,MT,33,-45022.78,0.00,45186,1355123,1402086.98
TXN000223,20250314,ACC000000223,77,MUM,488765,20260225,810964,POST,48000312,Y,AUTO-GENERATED TRANSACTION,84,556590,RS,4,25268.79,0.00,45146,2967316,2947998.64
TXN000224,20251003,ACC000000224,98,MUM,244980,20260225,810973,POST,48000084,Y,AUTO-GENERATED TRANSACTION,49,556520,VP,7,3934.11,0.00,45015,2480384,2497788.78
TXN000225,20250701,ACC000000225,90,PUN,455054,20260225,810111,POST,48000335,N,AUTO-GENERATED TRANSACTION,85,556563,MT,31,41299.47,0.00,45582,2965216,3000074.01
TXN000226,20250111,ACC000000226,97,DEL,807877,20260225,810859,REV,48000221,N,AUTO-GENERATED TRANSACTION,43,556574,RS,30,19504.22,0.00,45699,1614178,1636252.62
TXN000227,20250610,ACC000000227,67,DEL,438355,20260225,810872,REV,48000390,Y,AUTO-GENERATED TRANSACTION,52,556589,VP,35,36964.00,0.00,45088,1412650,1413667.33
TXN000228,20250617,ACC000000228,20,HYD,811276,20260225,810744,POST,48000705,Y,AUTO-GENERATED TRANSACTION,54,556544,VP,8,-46514.41,0.00,45002,1303982,1286727.77
TXN000229,20250909,ACC000000229,40,HYD,129229,20260225,810533,ADJ,48000349,Y,AUTO-GENERATED TRANSACTION,42,556532,RS,24,35913.80,0.00,45948,1748311,1719946.78
TXN000230,20250723,ACC000000230,90,DEL,962580,20260225,810544,ADJ,48000920,N,AUTO-GENERATED TRANSACTION,80,556549,AK,2,-13959.29,0.00,45872,2202551,2187657.72
TXN000231,20251029,ACC000000231,53,DEL,576948,20260225,810128,REV,48000465,Y,AUTO-GENERATED TRANSACTION,62,556560,MT,27,19177.15,0.00,45471,2282636,2329633.22
TXN000232,20250607,ACC000000232,32,HYD,489835,20260225,810739,ADJ,48000740,Y,AUTO-GENERATED TRANSACTION,34,556569,RS,6,-4776.30,0.00,45601,1494760,1518693.39
TXN000233,20250421,ACC000000233,96,CHE,942599,20260225,810457,POST,48000254,N,AUTO-GENERATED TRANSACTION,20,556518,AK,11,-10975.21,0.00,45634,1993744,1959816.45
TXN000234,20250329,ACC000000234,94,MUM,849578,20260225,810412,ADJ,48000012,Y,AUTO-GENERATED TRANSACTION,27,556500,MT,18,32832.82,0.00,45098,2912556,2899892.50
TXN000235,20250411,ACC000000235,61,PUN,292739,20260225,810250,REV,48000830,N,AUTO-GENERATED TRANSACTION,73,556522,MT,2,8027.32,0.00,45465,2133233,2139109.44
TXN000236,20251016,ACC000000236,67,MUM,285154,20260225,810585,ADJ,48000027,Y,AUTO-GENERATED TRANSACTION,88,556562,RS,19,-33927.61,0.00,45817,2393961,2405938.71
TXN000237,20250418,ACC000000237,32,MUM,401475,20260225,810496,REV,48000501,N,AUTO-GENERATED TRANSACTION,79,556546,VP,4,6163.62,0.00,45155,2702466,2684058.73
TXN000073,20250604,ACC000000073,80,DEL,291884,20260225,810177,POST,48000103,N,AUTO-GENERATED TRANSACTION,99,556574,AK,12,40101.26,0.00,45929,2270793,2245885.88
TXN000239,20250829,ACC000000239,48,PUN,131879,20260225,810583,POST,48000894,Y,AUTO-GENERATED TRANSACTION,91,556578,MT,9,37522.50,0.00,45642,1168561,1161395.80
TXN000240,20250906,ACC000000240,39,CHE,831289,20260225,810741,ADJ,48000096,Y,AUTO-GENERATED TRANSACTION,46,556557,MT,37,29525.13,0.00,45272,1576306,1530452.19
TXN000241,20251117,ACC000000241,89,DEL,532644,20260225,810870,POST,48000843,Y,AUTO-GENERATED TRANSACTION,57,556506,RS,34,-33852.73,0.00,45945,1063463,1061471.09
TXN000242,20250328,ACC000000242,95,CHE,595447,20260225,810573,REV,48000142,N,AUTO-GENERATED TRANSACTION,26,556521,VP,40,27367.10,0.00,45949,2148556,2144666.84
TXN000243,20250306,ACC000000243,84,DEL,683368,20260225,810379,POST,48000971,Y,AUTO-GENERATED TRANSACTION,28,556580,VP,22,5541.29,0.00,45804,1895325,1851004.97
TXN000244,20251028,ACC000000244,76,CHE,861211,20260225,810741,POST,48000183,N,AUTO-GENERATED TRANSACTION,71,556508,RS,33,23976.35,0.00,45369,1623570,1651327.71
TXN000245,20250825,ACC000000245,20,MUM,776221,20260225,810044,ADJ,48000641,N,AUTO-GENERATED TRANSACTION,61,556537,RS,15,-35032.74,0.00,45141,1285614,1309695.24
TXN000246,20251107,ACC000000246,65,MUM,850305,20260225,810429,ADJ,48000520,N,AUTO-GENERATED TRANSACTION,16,556547,VP,19,39492.47,0.00,45074,1664579,1684709.62
TXN000247,20250628,ACC000000247,83,DEL,684556,20260225,810701,REV,48000178,N,AUTO-GENERATED TRANSACTION,16,556510,AK,33,-44140.00,0.00,45119,2269149,2258391.71
TXN000248,20250108,ACC000000248,82,MUM,259512,20260225,810148,POST,48000001,N,AUTO-GENERATED TRANSACTION,89,556579,MT,37,-41806.62,0.00,45087,2490855,2526840.32
TXN000249,20251013,ACC000000249,78,DEL,558950,20260225,810160,ADJ,48000483,N,AUTO-GENERATED TRANSACTION,21,556570,MT,6,-31358.60,0.00,45606,2158647,2117435.79
TXN000250,20251104,ACC000000250,26,HYD,213250,20260225,810387,ADJ,48000913,Y,AUTO-GENERATED TRANSACTION,72,556581,RS,36,40558.80,0.00,45205,2779113,2748709.01
TXN000251,20251130,ACC000000251,35,PUN,580654,20260225,810570,POST,48000085,Y,AUTO-GENERATED TRANSACTION,84,556508,RS,23,30430.77,0.00,45691,2009383,1976459.85
TXN000252,20250926,ACC000000252,41,DEL,407601,20260225,810863,POST,48000628,Y,AUTO-GENERATED TRANSACTION,16,556508,AK,40,-7631.71,0.00,45226,2652756,2614752.88
TXN000253,20251102,ACC000000253,68,HYD,755517,20260225,810564,REV,48000203,Y,AUTO-GENERATED TRANSACTION,79,556597,MT,12,47215.64,0.00,45531,1229876,1226708.45
TXN000254,20250109,ACC000000254,63,PUN,199673,20260225,810888,REV,48000173,Y,AUTO-GENERATED TRANSACTION,11,556534,AK,18,-8897.62,0.00,45499,1263511,1224149.90
TXN000255,20250427,ACC000000255,66,DEL,153417,20260225,810321,REV,48000461,Y,AUTO-GENERATED TRANSACTION,64,556525,RS,11,-21431.26,0.00,45205,1425807,1442905.58
TXN000243,20250306,ACC000000243,84,DEL,683368,20260225,810379,POST,48000971,Y,AUTO-GENERATED TRANSACTION,28,556580,VP,22,5541.29,0.00,45804,1895325,1851004.97
TXN000257,20251013,ACC000000257,16,HYD,783629,20260225,810898,REV,48000624,N,AUTO-GENERATED TRANSACTION,25,556535,MT,23,35411.83,0.00,45736,2125724,2152618.87
TXN000258,20250521,ACC000000258,93,DEL,197530,20260225,810103,POST,48000782,Y,AUTO-GENERATED TRANSACTION,36,556580,RS,36,-28636.72,0.00,45954,1024571,1002077.33
TXN000259,20251008,ACC000000259,87,HYD,602007,20260225,810027,POST,48000591,Y,AUTO-GENERATED TRANSACTION,12,556555,VP,20,-35825.21,0.00,45102,2563937,2609819.78
TXN000260,20250611,ACC000000260,39,DEL,533130,20260225,810309,ADJ,48000525,N,AUTO-GENERATED TRANSACTION,77,556509,VP,13,32010.61,0.00,45090,1543597,1526262.51
TXN000261,20250707,ACC000000261,43,DEL,136515,20260225,810447,REV,48000872,N,AUTO-GENERATED TRANSACTION,85,556507,RS,39,3569.97,0.00,45241,2251740,2270993.04
TXN000262,20251004,ACC000000262,70,DEL,156621,20260225,810203,REV,48000465,N,AUTO-GENERATED TRANSACTION,84,556553,VP,9,12717.84,0.00,45532,2218075,2256972.48
TXN000263,20250605,ACC000000263,93,DEL,584122,20260225,810691,ADJ,48000501,Y,AUTO-GENERATED TRANSACTION,36,556592,MT,11,-39418.26,0.00,45408,2799526,2778622.95
TXN000264,20250404,ACC000000264,96,DEL,433570,20260225,810009,POST,48000496,N,AUTO-GENERATED TRANSACTION,89,556555,VP,11,22928.39,0.00,45636,2320818,2365504.71
TXN000265,20250428,ACC000000265,51,CHE,230230,20260225,810333,ADJ,48000851,N,AUTO-GENERATED TRANSACTION,34,556582,MT,36,-36265.35,0.00,45595,2392807,2426495.83
TXN000266,20251001,ACC000000266,51,MUM,844010,20260225,810082,REV,48000054,Y,AUTO-GENERATED TRANSACTION,41,556556,RS,28,27320.10,0.00,45707,2324971,2287570.41
TXN000267,20250429,ACC000000267,20,MUM,533987,20260225,810556,REV,48000959,Y,AUTO-GENERATED TRANSACTION,22,556550,RS,39,-40154.03,0.00,45972,1717188,1698525.31
TXN000268,20250406,ACC000000268,47,CHE,863665,20260225,810338,REV,48000402,N,AUTO-GENERATED TRANSACTION,63,556533,RS,32,-31981.83,0.00,45121,2406687,2436943.48
TXN000269,20250108,ACC000000269,21,DEL,491363,20260225,810290,ADJ,48000641,N,AUTO-GENERATED TRANSACTION,60,556541,VP,36,21615.12,0.00,45470,1032030,1003982.24
TXN000270,20251124,ACC000000270,83,CHE,500751,20260225,810845,ADJ,48000820,Y,AUTO-GENERATED TRANSACTION,99,556564,AK,20,45981.56,0.00,45715,2837958,2848248.42
TXN000271,20251119,ACC000000271,69,HYD,804544,20260225,810142,ADJ,48000129,Y,AUTO-GENERATED TRANSACTION,40,556534,MT,3,14567.57,0.00,45950,1930792,1922673.79
TXN000272,20250727,ACC000000272,71,CHE,209890,20260225,810788,ADJ,48000893,N,AUTO-GENERATED TRANSACTION,35,556528,RS,34,23090.06,0.00,45182,2659911,2660862.33
TXN000273,20250706,ACC000000273,22,DEL,416381,20260225,810087,POST,48000714,Y,AUTO-GENERATED TRANSACTION,23,556524,MT,37,17989.21,0.00,45766,2626143,2665656.11
TXN000274,20251230,ACC000000274,13,PUN,991101,20260225,810584,REV,48000932,Y,AUTO-GENERATED TRANSACTION,97,556572,MT,24,40406.77,0.00,45033,2816303,2836492.28
TXN000275,20251015,ACC000000275,98,PUN,890568,20260225,810719,REV,48000029,N,AUTO-GENERATED TRANSACTION,51,556539,VP,15,-29829.87,0.00,45113,1183320,1139249.01
TXN000276,20251130,ACC000000276,61,HYD,305414,20260225,810239,ADJ,48000786,Y,AUTO-GENERATED TRANSACTION,72,556525,VP,4,-49815.23,0.00,45328,1976778,2013604.78
TXN000277,20251116,ACC000000277,87,MUM,660283,20260225,810569,REV,48000029,Y,AUTO-GENERATED TRANSACTION,89,556599,VP,18,32635.04,0.00,45759,1903744,1913799.85
TXN000278,20250613,ACC000000278,50,CHE,379972,20260225,810948,POST,48000106,N,AUTO-GENERATED TRANSACTION,79,556542,VP,23,-5409.15,0.00,45029,1201895,1168030.98
TXN000279,20250104,ACC000000279,35,MUM,742437,20260225,810987,POST,48000714,N,AUTO-GENERATED TRANSACTION,80,556547,VP,33,32681.45,0.00,45907,1801486,1766586.11
TXN000280,20251025,ACC000000280,42,DEL,611864,20260225,810676,REV,48000071,Y,AUTO-GENERATED TRANSACTION,31,556561,MT,30,3872.45,0.00,45054,1994320,2013845.17
TXN000281,20250531,ACC000000281,14,MUM,254602,20260225,810111,REV,48000380,N,AUTO-GENERATED TRANSACTION,11,556510,MT,5,12630.26,0.00,45584,1893831,1873943.34
TXN000282,20251018,ACC000000282,31,DEL,733287,20260225,810132,REV,48000499,N,AUTO-GENERATED TRANSACTION,47,556591,RS,35,5582.93,0.00,45439,2588733,2630476.92
TXN000283,20250706,ACC000000283,92,DEL,303186,20260225,810363,POST,48000922,N,AUTO-GENERATED TRANSACTION,82,556584,MT,27,-17447.71,0.00,45149,2272103,2262092.79
TXN000284,20251202,ACC000000284,31,MUM,894583,20260225,810651,REV,48000423,Y,AUTO-GENERATED TRANSACTION,65,556557,RS,11,-17936.16,0.00,45481,1575499,1541162.54
TXN000285,20250407,ACC000000285,84,MUM,713399,20260225,810978,POST,48000797,N,AUTO-GENERATED TRANSACTION,89,556521,MT,2,37808.57,0.00,45718,2515261,2471585.68
TXN000286,20251230,ACC000000286,64,DEL,454901,20260225,810378,REV,48000485,Y,AUTO-GENERATED TRANSACTION,41,556509,VP,7,14017.78,0.00,45756,1073551,1061998.15
TXN000287,20250816,ACC000000287,25,CHE,792454,20260225,810771,POST,48000689,N,AUTO-GENERATED TRANSACTION,24,556583,VP,37,-7618.57,0.00,45622,1109037,1077342.34
TXN000288,20250805,ACC000000288,16,MUM,409755,20260225,810957,ADJ,48000860,N,AUTO-GENERATED TRANSACTION,65,556525,AK,5,-14504.74,0.00,45605,1043185,1021834.28
TXN000289,20250318,ACC000000289,25,PUN,992915,20260225,810993,POST,48000670,Y,AUTO-GENERATED TRANSACTION,95,556508,MT,25,-23225.48,0.00,45380,1873443,1869612.14
TXN000290,20250517,ACC000000290,58,PUN,663655,20260225,810119,POST,48000268,Y,AUTO-GENERATED TRANSACTION,45,556599,VP,22,-33723.73,0.00,45041,2609828,2605430.11
TXN000291,20251027,ACC000000291,47,CHE,357039,20260225,810815,ADJ,48000094,Y,AUTO-GENERATED TRANSACTION,35,556521,VP,14,-28020.95,0.00,45913,1911431,1943022.85
TXN000292,20250329,ACC000000292,56,CHE,786089,20260225,810153,REV,48000772,N,AUTO-GENERATED TRANSACTION,71,556580,AK,5,-35253.91,0.00,45834,1835069,1797368.51
TXN000293,20251215,ACC000000293,21,MUM,394228,20260225,810061,ADJ,48000371,Y,AUTO-GENERATED TRANSACTION,45,556539,RS,10,-10555.24,0.00,45934,1237102,1269563.66
TXN000294,20250826,ACC000000294,76,CHE,359322,20260225,810421,REV,48000151,Y,AUTO-GENERATED TRANSACTION,68,556537,RS,24,31393.61,0.00,45650,2935579,2953043.23
