transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,brokerNumber,oldBalance,newBalance
TXN002882,20250509,ACC000002882,27,CHE,129272,20260225,810247,REV,48000327,N,AUTO-GENERATED TRANSACTION,94,556592,MT,18,14027.02,0.00,45815,1615142,1602765.87
TXN002883,20250731,ACC000002883,68,PUN,775989,20260225,810503,REV,48000536,Y,AUTO-GENERATED TRANSACTION,27,556529,VP,4,-26819.09,0.00,45806,1190538,1220954.03
TXN002884,20250315,ACC000002884,58,HYD,660062,20260225,810517,ADJ,48000020,N,AUTO-GENERATED TRANSACTION,65,556514,AK,28,-37821.14,0.00,45432,2601725,2598376.53
TXN002885,20250805,ACC000002885,61,CHE,958539,20260225,810072,REV,48000502,Y,AUTO-GENERATED TRANSACTION,49,556577,MT,26,30543.54,0.00,45707,1539039,1508535.98
TXN002886,20251011,ACC000002886,68,MUM,840701,20260225,810107,REV,48000226,N,AUTO-GENERATED TRANSACTION,88,556549,RS,30,-27524.47,0.00,45201,2599446,2555127.42
TXN002887,20250609,ACC000002887,21,MUM,277865,20260225,810889,POST,48000338,Y,AUTO-GENERATED TRANSACTION,19,556586,RS,2,29458.03,0.00,45447,1973191,1991982.82
TXN002888,20250405,ACC000002888,53,PUN,532881,20260225,810475,REV,48000412,Y,AUTO-GENERATED TRANSACTION,41,556504,MT,19,-16129.22,0.00,45186,1574963,1551053.17
TXN002889,20250604,ACC000002889,33,HYD,934796,20260225,810830,ADJ,48000537,Y,AUTO-GENERATED TRANSACTION,18,556571,VP,5,-15247.25,0.00,45749,2629672,2635268.36
TXN002890,20250403,ACC000002890,90,HYD,979395,20260225,810841,REV,48000181,N,AUTO-GENERATED TRANSACTION,52,556514,RS,24,2456.33,0.00,45350,2026208,2021014.96
TXN002891,20251129,ACC000002891,41,MUM,411007,20260225,810281,POST,48000435,N,AUTO-GENERATED TRANSACTION,94,556581,MT,20,-3765.53,0.00,45070,2834116,2821849.76
TXN002892,20250411,ACC000002892,23,DEL,581074,20260225,810833,REV,48000600,Y,AUTO-GENERATED TRANSACTION,38,556531,AK,27,10189.13,0.00,45265,1006938,1027620.07
TXN002893,20250305,ACC000002893,96,CHE,322938,20260225,810028,POST,48000582,Y,AUTO-GENERATED TRANSACTION,74,556567,MT,26,-7918.67,0.00,45668,1571631,1523791.76
TXN002894,20250818,ACC000002894,52,HYD,723052,20260225,810514,ADJ,48000696,N,AUTO-GENERATED TRANSACTION,99,556597,RS,32,-29963.01,0.00,45303,2837043,2818265.81
TXN002895,20250515,ACC000002895,56,HYD,518492,20260225,810802,POST,48000934,N,AUTO-GENERATED TRANSACTION,75,556529,MT,18,26857.72,0.00,45970,1198832,1160654.51
TXN002896,20250909,ACC000002896,96,DEL,286165,20260225,810034,POST,48000074,N,AUTO-GENERATED TRANSACTION,64,556569,RS,31,-24019.04,0.00,45539,2335425,2383500.48
TXN002897,20250908,ACC000002897,29,HYD,562664,20260225,810818,ADJ,48000956,N,AUTO-GENERATED TRANSACTION,63,556567,MT,3,20970.63,0.00,45789,1987418,2020205.91
TXN002898,20250216,ACC000002898,46,CHE,895809,20260225,810471,REV,48000522,N,AUTO-GENERATED TRANSACTION,80,556534,AK,32,4271.81,0.00,45963,2335048,2381563.23
TXN002899,20251001,ACC000002899,71,CHE,374942,20260225,810395,ADJ,48000364,Y,AUTO-GENERATED TRANSACTION,28,556554,MT,31,37164.14,0.00,45384,2320184,2316058.87
TXN002900,20251206,ACC000002900,93,HYD,843009,20260225,810248,REV,48000411,Y,AUTO-GENERATED TRANSACTION,51,556545,RS,11,18349.81,0.00,45557,2939918,2893722.35
TXN002901,20250105,ACC000002901,35,CHE,807192,20260225,810595,REV,48000385,Y,AUTO-GENERATED TRANSACTION,99,556579,RS,1,17959.49,0.00,45256,2212943,2215795.75
TXN002902,20251005,ACC000002902,11,DEL,365207,20260225,810570,ADJ,48000396,N,AUTO-GENERATED TRANSACTION,20,556567,VP,2,-9289.66,0.00,45457,1719245,1735289.21
TXN002903,20250114,ACC000002903,95,DEL,813940,20260225,810408,ADJ,48000081,N,AUTO-GENERATED TRANSACTION,25,556516,VP,32,47243.73,0.00,45046,1434922,1392774.33
TXN002904,20250813,ACC000002904,39,MUM,951506,20260225,810345,REV,48000616,N,AUTO-GENERATED TRANSACTION,47,556536,MT,7,37431.57,0.00,45295,2478723,2443711.90
TXN002905,20250617,ACC000002905,56,PUN,341682,20260225,810950,REV,48000704,N,AUTO-GENERATED TRANSACTION,15,556539,RS,20,-6640.60,0.00,45490,2069363,2029481.80
TXN002906,20250926,ACC000002906,12,PUN,179024,20260225,810865,REV,48000393,Y,AUTO-GENERATED TRANSACTION,95,556521,AK,10,21162.36,0.00,45045,2960664,2943500.64
TXN002907,20250817,ACC000002907,63,PUN,575293,20260225,810403,POST,48000171,N,AUTO-GENERATED TRANSACTION,28,556539,AK,17,49238.99,0.00,45624,2907273,2956311.51
TXN002908,20250201,ACC000002908,67,CHE,633620,20260225,810984,REV,48000659,Y,AUTO-GENERATED TRANSACTION,20,556541,RS,11,30101.57,0.00,45369,2991207,3008627.70
TXN002909,20250901,ACC000002909,38,CHE,204696,20260225,810111,REV,48000759,Y,AUTO-GENERATED TRANSACTION,10,556567,RS,20,38667.65,0.00,45998,1408789,1442889.47
TXN002910,20250603,ACC000002910,53,CHE,353756,20260225,810517,ADJ,48000735,N,AUTO-GENERATED TRANSACTION,87,556512,AK,10,9111.73,0.00,45075,2413802,2382791.72
TXN002911,20250613,ACC000002911,92,MUM,656790,20260225,810550,ADJ,48000850,Y,AUTO-GENERATED TRANSACTION,46,556531,VP,29,13551.03,0.00,45940,1329463,1378851.37
TXN002912,20250614,ACC000002912,98,CHE,520462,20260225,810006,REV,48000632,Y,AUTO-GENERATED TRANSACTION,68,556514,RS,32,33640.61,0.00,45907,2056916,2050246.48
TXN002913,20250817,ACC000002913,41,DEL,528672,20260225,810263,POST,48000629,Y,AUTO-GENERATED TRANSACTION,58,556589,MT,15,28004.51,0.00,45508,1714376,1675996.99
TXN002914,20250329,ACC000002914,85,HYD,652166,20260225,810318,POST,48000591,N,AUTO-GENERATED TRANSACTION,66,556520,MT,32,22879.33,0.00,45930,2453927,2484961.54
TXN002915,20250405,ACC000002915,29,DEL,478742,20260225,810186,ADJ,48000567,Y,AUTO-GENERATED TRANSACTION,35,556502,VP,26,-25011.46,0.00,45494,2803214,2753673.60
TXN002916,20250203,ACC000002916,96,MUM,327692,20260225,810071,ADJ,48000857,Y,AUTO-GENERATED TRANSACTION,27,556540,RS,27,-31822.15,0.00,45614,1788859,1769055.96
TXN002917,20251129,ACC000002917,16,DEL,199364,20260225,810285,ADJ,48000528,N,AUTO-GENERATED TRANSACTION,53,556570,MT,3,38451.60,0.00,45806,1903242,1892810.14
TXN002918,20250404,ACC000002918,46,MUM,557678,20260225,810797,POST,48000528,N,AUTO-GENERATED TRANSACTION,77,556512,MT,37,-20621.36,0.00,45244,2569318,2593778.44
TXN002919,20250518,ACC000002919,94,PUN,883314,20260225,810657,ADJ,48000895,N,AUTO-GENERATED TRANSACTION,79,556508,RS,6,43259.64,0.00,45366,1899575,1943771.66
TXN002920,20250403,ACC000002920,47,DEL,283941,20260225,810650,ADJ,48000954,Y,AUTO-GENERATED TRANSACTION,30,556537,AK,25,33469.23,0.00,45763,1869551,1876816.56
TXN002921,20251122,ACC000002921,22,PUN,713813,20260225,810759,REV,48000105,Y,AUTO-GENERATED TRANSACTION,85,556586,MT,33,34209.76,0.00,45823,2097153,2055778.77
TXN002922,20250910,ACC000002922,19,CHE,550124,20260225,810742,ADJ,48000306,Y,AUTO-GENERATED TRANSACTION,57,556588,VP,3,-35816.88,0.00,45728,1635411,1598219.19
TXN002923,20250830,ACC000002923,35,DEL,897545,20260225,810346,ADJ,48000426,Y,AUTO-GENERATED TRANSACTION,62,556546,VP,40,-35064.76,0.00,45283,2697015,2695491.13
TXN002924,20250906,ACC000002924,58,PUN,471160,20260225,810287,REV,48000934,Y,AUTO-GENERATED TRANSACTION,75,556573,RS,40,42370.63,0.00,45603,2842011,2808490.03
TXN002925,20250130,ACC000002925,37,MUM,708992,20260225,810942,POST,48000429,Y,AUTO-GENERATED TRANSACTION,92,556535,VP,15,49354.09,0.00,45867,2576679,2550052.16
TXN002926,20250629,ACC000002926,30,PUN,788816,20260225,810461,REV,48000857,Y,AUTO-GENERATED TRANSACTION,27,556539,AK,17,-36974.73,0.00,45611,1564763,1515743.47
TXN002927,20250130,ACC000002927,31,MUM,450749,20260225,810207,ADJ,48000952,N,AUTO-GENERATED TRANSACTION,33,556544,MT,4,-22353.49,0.00,45747,2083791,2107044.73
TXN002928,20250724,ACC000002928,33,DEL,705106,20260225,810191,REV,48000014,Y,AUTO-GENERATED TRANSACTION,86,556528,VP,21,10196.82,0.00,45870,1566653,1573215.58
TXN002929,20251111,ACC000002929,39,PUN,199042,20260225,810598,REV,48000705,Y,AUTO-GENERATED TRANSACTION,18,556556,AK,22,41767.00,0.00,45057,2256150,2232180.89
TXN002930,20250726,ACC000002930,96,MUM,874634,20260225,810639,REV,48000074,Y,AUTO-GENERATED TRANSACTION,22,556598,AK,21,-39646.47,0.00,45857,2110060,2126674.64
TXN002931,20251115,ACC000002931,95,DEL,700239,20260225,810952,ADJ,48000520,Y,AUTO-GENERATED TRANSACTION,90,556536,AK,18,-44505.41,0.00,45797,1007667,968297.87
TXN002932,20250517,ACC000002932,66,HYD,930208,20260225,810611,ADJ,48000563,N,AUTO-GENERATED TRANSACTION,46,556516,MT,39,-40255.10,0.00,45763,1980342,2028573.31
TXN002933,20250214,ACC000002933,58,DEL,132612,20260225,810992,REV,48000869,N,AUTO-GENERATED TRANSACTION,40,556595,VP,8,-5732.14,0.00,45148,1595951,1595342.37
TXN002934,20250926,ACC000002934,12,MUM,551117,20260225,810022,ADJ,48000061,N,AUTO-GENERATED TRANSACTION,88,556579,RS,15,-39167.45,0.00,45941,1286582,1295957.96
TXN002935,20251230,ACC000002935,80,PUN,817530,20260225,810077,REV,48000889,N,AUTO-GENERATED TRANSACTION,78,556593,MT,7,-22263.82,0.00,45933,1255847,1213626.43
TXN002936,20251106,ACC000002936,66,MUM,857399,20260225,810206,REV,48000879,Y,AUTO-GENERATED TRANSACTION,74,556506,AK,12,10425.01,0.00,45797,2229420,2276057.31
TXN002937,20250228,ACC000002937,13,HYD,423861,20260225,810667,POST,48000438,N,AUTO-GENERATED TRANSACTION,27,556595,AK,32,-44528.47,0.00,45055,1698158,1679488.36
TXN002938,20250824,ACC000002938,26,MUM,600912,20260225,810794,POST,48000533,N,AUTO-GENERATED TRANSACTION,91,556503,VP,2,-33609.97,0.00,45449,2802595,2813903.72
TXN002939,20251103,ACC000002939,73,MUM,646280,20260225,810555,POST,48000439,N,AUTO-GENERATED TRANSACTION,98,556582,AK,16,-14216.02,0.00,45184,1222700,1174272.73
TXN002940,20250313,ACC000002940,49,PUN,119062,20260225,810562,ADJ,48000601,Y,AUTO-GENERATED TRANSACTION,95,556507,AK,36,-22148.96,0.00,45535,1136072,1140763.35
TXN002941,20250916,ACC000002941,97,PUN,549827,20260225,810377,REV,48000407,N,AUTO-GENERATED TRANSACTION,10,556585,AK,36,16150.42,0.00,45155,1655340,1608102.36
TXN002942,20250418,ACC000002942,72,DEL,287899,20260225,810364,REV,48000524,Y,AUTO-GENERATED TRANSACTION,94,556585,MT,2,-15274.29,0.00,45411,1624325,1644037.42
TXN002943,20250722,ACC000002943,47,CHE,634614,20260225,810056,REV,48000943,Y,AUTO-GENERATED TRANSACTION,90,556589,VP,6,-9783.98,0.00,45809,1375081,1361301.47
TXN002944,20250409,ACC000002944,54,MUM,269639,20260225,810214,POST,48000809,N,AUTO-GENERATED TRANSACTION,98,556591,RS,25,17041.07,0.00,45180,2010448,2058368.41
TXN002945,20250828,ACC000002945,59,DEL,831794,20260225,810395,POST,48000156,Y,AUTO-GENERATED TRANSACTION,30,556532,AK,38,-42871.63,0.00,45847,2967087,2959835.19
TXN002946,20251231,ACC000002946,83,CHE,290382,20260225,810403,POST,48000088,Y,AUTO-GENERATED TRANSACTION,62,556520,MT,37,-36609.36,0.00,45251,1596661,1565142.96
TXN002947,20251122,ACC000002947,62,MUM,415062,20260225,810067,ADJ,48000010,N,AUTO-GENERATED TRANSACTION,56,556556,AK,34,-7124.47,0.00,45146,2878085,2866885.16
TXN002948,20250517,ACC000002948,92,MUM,588028,20260225,810618,POST,48000459,Y,AUTO-GENERATED TRANSACTION,91,556511,MT,8,9835.40,0.00,45997,1319544,1324886.49
TXN002949,20260101,ACC000002949,26,MUM,124141,20260225,810710,ADJ,48000585,N,AUTO-GENERATED TRANSACTION,56,556574,VP,7,-676.60,0.00,45990,1990073,1949784.92
TXN002950,20250518,ACC000002950,23,HYD,104865,20260225,810095,REV,48000520,Y,AUTO-GENERATED TRANSACTION,97,556570,MT,37,15966.22,0.00,45408,2306650,2256784.76
TXN002951,20251027,ACC000002951,40,MUM,319207,20260225,810851,POST,48000724,N,AUTO-GENERATED TRANSACTION,70,556504,AK,27,-43183.50,0.00,45591,2191406,2171037.78
TXN002952,20251123,ACC000002952,77,PUN,917060,20260225,810577,REV,48000365,N,AUTO-GENERATED TRANSACTION,24,556588,RS,15,29626.49,0.00,45714,2371409,2328094.82
TXN002953,20250417,ACC000002953,92,DEL,512359,20260225,810435,POST,48000007,N,AUTO-GENERATED TRANSACTION,18,556533,VP,1,1337.96,0.00,45493,1660960,1692901.78
TXN002954,20250101,ACC000002954,45,MUM,944148,20260225,810918,REV,48000974,Y,AUTO-GENERATED TRANSACTION,71,556531,RS,15,-765.94,0.00,45983,1831480,1815714.34
TXN002955,20250604,ACC000002955,22,PUN,888918,20260225,810151,POST,48000700,N,AUTO-GENERATED TRANSACTION,68,556512,RS,38,-33557.14,0.00,45039,2135816,2107297.64
TXN002956,20251126,ACC000002956,24,MUM,502151,20260225,810585,ADJ,48000066,Y,AUTO-GENERATED TRANSACTION,44,556516,AK,25,-25508.48,0.00,45199,1894671,1943247.14
TXN002957,20250403,ACC000002957,26,MUM,947732,20260225,810140,REV,48000548,Y,AUTO-GENERATED TRANSACTION,77,556563,MT,18,-19578.56,0.00,45126,2426242,2474443.11
TXN002958,20250502,ACC000002958,41,CHE,625536,20260225,810602,ADJ,48000968,Y,AUTO-GENERATED TRANSACTION,17,556548,RS,18,26353.30,0.00,45524,2558409,2578750.14
TXN002959,20251206,ACC000002959,36,DEL,497752,20260225,810608,ADJ,48000305,Y,AUTO-GENERATED TRANSACTION,68,556568,AK,17,-11204.45,0.00,45548,2404323,2395321.31
TXN002960,20250528,ACC000002960,34,CHE,807700,20260225,810388,REV,48000362,Y,AUTO-GENERATED TRANSACTION,94,556524,RS,27,-32433.49,0.00,45950,1746160,1697585.46
TXN002961,20250201,ACC000002961,20,CHE,955048,20260225,810213,ADJ,48000780,Y,AUTO-GENERATED TRANSACTION,22,556572,MT,17,30293.75,0.00,45997,1917085,1932122.42
TXN002962,20250526,ACC000002962,65,PUN,749726,20260225,810409,ADJ,48000112,N,AUTO-GENERATED TRANSACTION,62,556526,MT,20,-18369.97,0.00,45995,1341098,1323840.10
TXN002963,20250117,ACC000002963,66,CHE,759060,20260225,810947,POST,48000232,Y,AUTO-GENERATED TRANSACTION,11,556582,AK,8,34485.79,0.00,45837,1811450,1779301.94
TXN002964,20251208,ACC000002964,34,CHE,383097,20260225,810495,POST,48000657,N,AUTO-GENERATED TRANSACTION,89,556575,VP,35,-11839.81,0.00,45686,1994886,2042253.32
TXN002965,20250323,ACC000002965,74,CHE,302076,20260225,810231,REV,48000685,Y,AUTO-GENERATED TRANSACTION,80,556552,AK,20,-22459.39,0.00,45367,2369726,2398061.40
TXN002966,20250131,ACC000002966,55,PUN,977175,20260225,810760,POST,48000780,Y,AUTO-GENERATED TRANSACTION,91,556591,MT,22,-35124.98,0.00,45967,1495359,1479320.81
TXN002967,20250730,ACC000002967,13,HYD,554277,20260225,810539,REV,48000694,N,AUTO-GENERATED TRANSACTION,27,556543,AK,18,-15920.91,0.00,45273,2692724,2742017.80
TXN002968,20250704,ACC000002968,52,HYD,751038,20260225,810645,REV,48000660,N,AUTO-GENERATED TRANSACTION,77,556585,AK,2,-23764.02,0.00,45479,1782542,1813079.84
TXN002969,20250712,ACC000002969,60,MUM,203073,20260225,810748,ADJ,48000613,N,AUTO-GENERATED TRANSACTION,11,556530,MT,14,-9327.30,0.00,45715,2303546,2305396.62
TXN002970,20251004,ACC000002970,82,DEL,809284,20260225,810516,REV,48000803,N,AUTO-GENERATED TRANSACTION,72,556587,MT,26,-16117.37,0.00,45133,2431126,2413788.57
TXN002971,20250414,ACC000002971,18,DEL,251788,20260225,810056,REV,48000516,N,AUTO-GENERATED TRANSACTION,21,556532,MT,32,-25497.45,0.00,45000,1589032,1619233.04
TXN002972,20250317,ACC000002972,22,MUM,332733,20260225,810726,REV,48000848,Y,AUTO-GENERATED TRANSACTION,56,556568,VP,35,-5769.30,0.00,45916,2420213,2421366.48
TXN002973,20250609,ACC000002973,37,DEL,395515,20260225,810538,REV,48000115,N,AUTO-GENERATED TRANSACTION,88,556587,VP,22,29918.80,0.00,45174,1977132,2023146.95
TXN002974,20251118,ACC000002974,33,MUM,894512,20260225,810197,ADJ,48000602,N,AUTO-GENERATED TRANSACTION,80,556522,VP,4,-35482.35,0.00,45581,2042781,2035246.28
TXN002975,20250429,ACC000002975,58,HYD,579397,20260225,810004,REV,48000515,Y,AUTO-GENERATED TRANSACTION,59,556596,MT,17,-16264.97,0.00,45948,2866701,2866881.54
TXN002976,20251207,ACC000002976,10,PUN,146540,20260225,810676,REV,48000719,Y,AUTO-GENERATED TRANSACTION,27,556515,MT,28,44096.48,0.00,45801,2325118,2340389.27
TXN002977,20250716,ACC000002977,48,DEL,770201,20260225,810913,POST,48000445,N,AUTO-GENERATED TRANSACTION,58,556557,VP,36,-38790.53,0.00,45094,1730139,1733140.40
TXN002978,20250128,ACC000002978,19,DEL,110611,20260225,810703,POST,48000542,Y,AUTO-GENERATED TRANSACTION,62,556576,RS,3,-31527.55,0.00,45817,2502950,2468567.30
TXN002979,20250301,ACC000002979,89,CHE,492447,20260225,810254,POST,48000565,Y,AUTO-GENERATED TRANSACTION,99,556585,AK,9,21089.36,0.00,45708,2573520,2571064.09
TXN002980,20251224,ACC000002980,81,CHE,125542,20260225,810435,REV,48000021,N,AUTO-GENERATED TRANSACTION,57,556503,MT,35,-34650.70,0.00,45112,2880991,2853404.22
TXN002981,20250531,ACC000002981,37,MUM,872469,20260225,810182,POST,48000221,Y,AUTO-GENERATED TRANSACTION,46,556523,RS,8,-49330.46,0.00,45073,1019713,992684.30
TXN002982,20251004,ACC000002982,76,DEL,334885,20260225,810025,ADJ,48000512,N,AUTO-GENERATED TRANSACTION,40,556510,VP,12,-45543.01,0.00,45914,1238045,1231855.33
TXN002983,20250824,ACC000002983,79,DEL,273566,20260225,810960,ADJ,48000217,N,AUTO-GENERATED TRANSACTION,50,556590,AK,1,-30954.29,0.00,45679,1831464,1826949.41
TXN002984,20250725,ACC000002984,70,CHE,651124,20260225,810823,POST,48000245,Y,AUTO-GENERATED TRANSACTION,67,556574,MT,19,42363.46,0.00,45937,1827152,1822989.13
TXN002985,20250219,ACC000002985,49,PUN,773325,20260225,810960,REV,48000294,N,AUTO-GENERATED TRANSACTION,97,556519,AK,4,37512.32,0.00,45076,1756220,1780592.27
TXN002986,20250706,ACC000002986,80,CHE,298216,20260225,810359,ADJ,48000431,N,AUTO-GENERATED TRANSACTION,25,556549,VP,9,-28976.54,0.00,45476,2157261,2109204.72
TXN002987,20250422,ACC000002987,20,PUN,406879,20260225,810525,REV,48000678,Y,AUTO-GENERATED TRANSACTION,61,556577,RS,23,-32972.86,0.00,45717,2349056,2379128.24
TXN002988,20250927,ACC000002988,85,MUM,349381,20260225,810097,POST,48000438,N,AUTO-GENERATED TRANSACTION,99,556548,VP,20,-15280.20,0.00,45176,2410928,2449114.33
TXN002989,20250320,ACC000002989,65,DEL,485976,20260225,810658,REV,48000590,Y,AUTO-GENERATED TRANSACTION,23,556594,VP,17,34796.46,0.00,45073,1371095,1345499.10
TXN002990,20250926,ACC000002990,11,DEL,814332,20260225,810708,ADJ,48000124,Y,AUTO-GENERATED TRANSACTION,91,556506,RS,1,-42945.45,0.00,45157,2040672,2073859.03
TXN002991,20250722,ACC000002991,38,HYD,733472,20260225,810638,POST,48000473,N,AUTO-GENERATED TRANSACTION,43,556526,MT,40,16152.21,0.00,45433,2231152,2205578.58
TXN002992,20250502,ACC000002992,35,CHE,836803,20260225,810761,ADJ,48000509,Y,AUTO-GENERATED TRANSACTION,98,556511,VP,1,2835.62,0.00,45011,1190380,1173599.70
TXN002993,20250505,ACC000002993,42,MUM,107160,20260225,810875,REV,48000332,Y,AUTO-GENERATED TRANSACTION,62,556555,VP,6,16239.81,0.00,45045,2811624,2792264.32
TXN002994,20251231,ACC000002994,56,PUN,277689,20260225,810324,REV,48000580,N,AUTO-GENERATED TRANSACTION,60,556593,MT,13,-38610.94,0.00,45021,1975190,1988100.73
TXN002995,20250930,ACC000002995,49,CHE,579365,20260225,810259,ADJ,48000145,Y,AUTO-GENERATED TRANSACTION,28,556548,MT,11,-20310.56,0.00,45213,1321011,1273489.16
TXN002996,20250306,ACC000002996,36,PUN,659747,20260225,810769,REV,48000452,Y,AUTO-GENERATED TRANSACTION,90,556536,RS,31,-3082.83,0.00,45124,1488873,1514129.88
TXN002997,20250807,ACC000002997,27,CHE,962962,20260225,810732,POST,48000247,N,AUTO-GENERATED TRANSACTION,13,556587,AK,38,38836.69,0.00,45365,1690402,1652925.35
TXN002998,20250206,ACC000002998,99,PUN,839489,20260225,810307,POST,48000309,Y,AUTO-GENERATED TRANSACTION,84,556560,AK,37,-45554.52,0.00,45180,2728452,2688698.31
TXN002999,20250621,ACC000002999,94,DEL,945725,20260225,810373,REV,48000340,N,AUTO-GENERATED TRANSACTION,86,556546,AK,5,37483.04,0.00,45875,2212950,2202287.06
TXN003000,20251120,ACC000003000,74,PUN,415297,20260225,810620,REV,48000908,N,AUTO-GENERATED TRANSACTION,40,556504,AK,11,-44461.72,0.00,45173,2657584,2668379.91
TXN003001,20251005,ACC000003001,48,MUM,106498,20260225,810254,REV,48000656,Y,AUTO-GENERATED TRANSACTION,50,556570,AK,24,-20574.43,0.00,45259,2507875,2544121.55
TXN003002,20251022,ACC000003002,11,PUN,984091,20260225,810498,REV,48000637,N,AUTO-GENERATED TRANSACTION,55,556580,AK,35,46841.21,0.00,45553,1045566,1095192.62
TXN003003,20251214,ACC000003003,34,CHE,120243,20260225,810602,REV,48000577,Y,AUTO-GENERATED TRANSACTION,62,556532,VP,23,-38871.21,0.00,45841,2927078,2934629.69
TXN003004,20251212,ACC000003004,77,MUM,333547,20260225,810040,ADJ,48000478,N,AUTO-GENERATED TRANSACTION,64,556572,VP,29,-14458.69,0.00,45668,2016982,2048410.06
TXN003005,20250808,ACC000003005,29,MUM,703925,20260225,810756,REV,48000967,N,AUTO-GENERATED TRANSACTION,63,556569,RS,9,40925.42,0.00,45952,2270777,2227656.80
TXN003006,20250702,ACC000003006,26,HYD,150808,20260225,810340,REV,48000408,N,AUTO-GENERATED TRANSACTION,35,556517,MT,20,7809.78,0.00,45928,2759908,2733758.58
TXN003007,20250422,ACC000003007,22,CHE,298691,20260225,810037,POST,48000035,N,AUTO-GENERATED TRANSACTION,74,556521,VP,5,-35744.52,0.00,45640,1517222,1497267.96
TXN003008,20250123,ACC000003008,96,CHE,341294,20260225,810392,ADJ,48000645,Y,AUTO-GENERATED TRANSACTION,15,556502,RS,22,26344.16,0.00,45939,2178630,2188095.45
TXN003009,20250729,ACC000003009,86,PUN,880850,20260225,810985,POST,48000194,N,AUTO-GENERATED TRANSACTION,24,556520,MT,17,-25859.60,0.00,45258,1122136,1122755.99
TXN003010,20250121,ACC000003010,96,DEL,378884,20260225,810466,REV,48000460,Y,AUTO-GENERATED TRANSACTION,64,556573,MT,18,18612.31,0.00,45693,2302956,2293760.27
TXN003011,20250928,ACC000003011,82,PUN,232700,20260225,810591,REV,48000774,N,AUTO-GENERATED TRANSACTION,75,556530,VP,38,-36836.49,0.00,45459,1419423,1424356.30
TXN003012,20250113,ACC000003012,21,DEL,752371,20260225,810812,ADJ,48000390,N,AUTO-GENERATED TRANSACTION,71,556546,MT,1,-12960.93,0.00,45121,2206852,2164690.73
TXN003013,20250127,ACC000003013,46,DEL,937163,20260225,810410,POST,48000241,Y,AUTO-GENERATED TRANSACTION,22,556518,MT,7,19861.71,0.00,45574,1139446,1175410.98
TXN003014,20251108,ACC000003014,58,PUN,684125,20260225,810430,POST,48000972,Y,AUTO-GENERATED TRANSACTION,79,556589,VP,1,-32301.28,0.00,45983,1277419,1324290.06
TXN003015,20250728,ACC000003015,54,DEL,246640,20260225,810974,ADJ,48000711,N,AUTO-GENERATED TRANSACTION,90,556590,RS,25,-445.69,0.00,45556,1139701,1094922.57
TXN003016,20250808,ACC000003016,23,HYD,433274,20260225,810138,POST,48000407,N,AUTO-GENERATED TRANSACTION,47,556532,VP,21,-19947.60,0.00,45348,2319124,2349905.80
TXN003017,20250306,ACC000003017,44,DEL,747145,20260225,810493,ADJ,48000081,Y,AUTO-GENERATED TRANSACTION,26,556510,RS,6,44746.65,0.00,45871,1768967,1785287.64
TXN003018,20250327,ACC000003018,29,CHE,401618,20260225,810170,ADJ,48000016,N,AUTO-GENERATED TRANSACTION,33,556555,MT,36,-32609.28,0.00,45128,2759210,2782683.52
TXN003019,20251106,ACC000003019,39,MUM,668961,20260225,810612,ADJ,48000664,Y,AUTO-GENERATED TRANSACTION,51,556538,MT,12,21048.83,0.00,45811,1247959,1241694.81
TXN003020,20250611,ACC000003020,26,CHE,792100,20260225,810835,ADJ,48000354,Y,AUTO-GENERATED TRANSACTION,33,556574,VP,30,17428.24,0.00,45432,1325726,1283840.66
TXN003021,20250913,ACC000003021,96,DEL,102356,20260225,810704,POST,48000433,N,AUTO-GENERATED TRANSACTION,10,556528,MT,10,-2723.56,0.00,45527,2067747,2104917.14
TXN003022,20250629,ACC000003022,17,HYD,556197,20260225,810740,POST,48000236,Y,AUTO-GENERATED TRANSACTION,42,556514,RS,38,4231.12,0.00,45563,1373354,1387616.28
TXN003023,20251220,ACC000003023,55,MUM,323462,20260225,810802,ADJ,48000313,Y,AUTO-GENERATED TRANSACTION,16,556579,AK,4,28658.61,0.00,45478,2539331,2544026.67
TXN003024,20250216,ACC000003024,15,DEL,782080,20260225,810319,REV,48000048,N,AUTO-GENERATED TRANSACTION,99,556515,MT,7,-23061.76,0.00,45366,1436297,1426435.03
TXN003025,20250416,ACC000003025,98,MUM,486764,20260225,810438,ADJ,48000578,N,AUTO-GENERATED TRANSACTION,19,556564,RS,37,33072.66,0.00,45537,2178963,2213248.72
TXN003026,20251022,ACC000003026,63,MUM,878721,20260225,810382,REV,48000392,N,AUTO-GENERATED TRANSACTION,66,556530,MT,32,-16381.58,0.00,45848,1466206,1463727.86
TXN003027,20251127,ACC000003027,76,PUN,937230,20260225,810002,REV,48000551,Y,AUTO-GENERATED TRANSACTION,73,556520,AK,34,-7925.40,0.00,45697,1801735,1822781.95
TXN003028,20250922,ACC000003028,13,CHE,519202,20260225,810963,POST,48000143,Y,AUTO-GENERATED TRANSACTION,96,556580,MT,33,41110.39,0.00,45832,2209862,2199358.41
